Company_ID,Sector,Country,R&D_Spend,Marketing_Spend,Admin_Cost,Employee_Count,Revenue_Last_Year,Years_Active,Profit_Margin,Revenue_Growth
682,Retail,UK,34046.21394631059,48314.28908537392,,77,191398.5968126452,6,0.15152265288111724,0.3391140594138566
683,Health,UK,46061.828318225176,28503.40644675831,46046.62656383491,258,227946.28939900157,17,0.020247753812684732,0.3413816603324408
684,Tech,Germany,76472.56137309872,59552.61991518888,58782.448451459546,15,222863.99428614043,5,0.1641515764395525,0.44808942238913974
685,Energy,India,32498.073692265825,24162.959135053425,54020.69634900941,289,386404.48473114485,7,0.16861791174719495,0.4219679020527264
686,Energy,India,85519.45860771273,99968.22186099165,53793.87148619334,103,375423.081131206,9,0.13989571400765094,0.6873260654662033
687,Energy,Japan,53094.96071412072,37094.708916578325,55631.21107770231,278,338984.4189635996,1,0.17076583970708925,0.4517398718847553
688,Energy,Japan,49641.85443148421,55309.269389315254,31573.13452151473,206,385754.38921694376,1,0.06458350105419955,0.5365264412475597
689,Finance,Japan,85432.33893080539,58103.00850098395,59081.46415984378,34,229657.37740704097,19,0.2648722283870019,0.493312859275784
690,Retail,USA,74766.98247446856,41967.761356818795,57349.625528163226,157,327887.60958887846,6,0.1766181598253146,0.5229831376913359
691,Health,Japan,49986.93334168199,69704.22981265752,37799.802457082034,127,289986.04572934686,18,0.02584107818449642,0.46774451790137017
692,Health,UK,106901.68953246596,36866.472255392306,47071.03431590959,75,367750.56831079314,10,0.14958720304689235,0.5844968050567367
693,Tech,Japan,34873.0058025565,82683.75083670723,49528.31254846843,184,290782.0613958242,11,0.178470413975648,0.5231125391400737
694,Finance,UK,81468.18080885283,21859.965682481212,48386.03858717921,85,269204.5689271935,1,0.07209475475538658,0.4185489995161992
695,Health,Germany,80543.33398837637,52882.499866024475,54006.31959882242,123,343272.6814848792,1,0.18735411953094064,0.5614696124625534
696,Retail,USA,51288.75366607557,156898.97398935753,67176.4013819742,120,370093.5333752986,13,0.2676647936106066,0.7139403130621765
697,Energy,USA,70478.74902711723,26897.838393351794,62981.20073207394,258,246532.38441225587,5,0.10489416576153295,0.4144528469219239
698,Tech,India,32030.47946719735,32641.932626147493,34253.369678823125,212,295113.9462918099,1,0.1799907087108961,0.40204616871313203
699,Retail,Germany,95036.23411527526,66725.6496059093,57464.83988367258,156,215324.7493086678,3,0.1646019019294538,0.5114883889481747
700,Health,UK,54586.8850198534,54597.81098960151,65947.19983442492,44,100155.11860056483,18,,0.33318296612720905
701,Finance,Germany,46103.239134630356,60498.75465330223,54641.702248270434,35,316036.77051309834,9,0.14238106667631004,0.46591211222800566
702,Tech,USA,101164.64457815088,65743.24966573552,63091.765102231606,247,348712.42850037053,14,0.07532983615466915,0.6149344738138777
703,Health,UK,42101.05819924688,71742.08982028173,74147.24534840918,23,320965.34472693806,17,0.21329275728822944,0.5424663156064616
704,Tech,Germany,29607.09631107937,95398.66896342936,62284.51455328378,54,144035.06257965064,14,0.07949175864958995,0.35672985602154966
705,Health,USA,27492.964463674314,62685.86070900768,52991.70314770075,225,271932.04559388204,4,,0.45349532686587374
706,Energy,UK,81064.86986553993,42414.49335530126,62541.06168901704,242,122532.17919591349,5,0.18925385443106169,0.38648613685822497
707,Finance,UK,31564.404467188902,73390.09211790374,51738.65399716269,202,409576.0886123348,17,0.10807750843692443,0.5420949514167626
708,Energy,USA,143975.30790775642,153265.83263679958,50286.83651941946,60,213115.63343055313,2,0.22760561287543807,0.7295731524567267
709,Health,UK,21142.38972950183,45270.90141346463,45783.029171435206,223,400432.28875679174,5,0.149356767617838,0.502956084865626
710,Retail,USA,139836.3632641612,27317.489503326804,68760.9603059853,160,375669.57149473164,4,,0.5972026787824078
711,Energy,Japan,66536.68532784165,95248.86734928779,40178.856008695984,284,227952.77179711507,4,0.10233914367315644,0.5499565638009374
712,Retail,Japan,57047.72311002692,45604.9390267752,68388.41269613738,85,209377.2038985804,6,0.01852747003277136,0.4154611511525765
713,Health,UK,45594.41256818886,13311.695282896402,55998.36948488445,229,328029.61731090705,13,0.1923074799256779,0.37973943847593933
714,Finance,UK,73098.86048501164,81507.71899101163,33208.3259023767,196,232454.07702535432,5,0.03603112667276748,0.49376582833120386
715,Retail,USA,58758.00328097194,35553.827277132645,54411.79151589706,298,308198.7713726566,7,0.0944693967704035,0.47120041301054894
716,Health,UK,103948.50809141858,46429.0226403792,24799.68190818051,37,261373.79273544654,1,0.1802991187695194,0.52249302966119
717,Retail,India,63393.32331120915,59825.55551149538,57506.09620197243,189,157507.32684274932,14,0.11495265189531396,0.43511575817006476
718,Energy,Japan,64547.126585600825,54956.641000828095,60622.77779586789,262,121562.55847004327,4,0.16100063095536638,0.3363863745471024
719,Health,UK,49920.843198341325,,42891.72853217536,135,318134.73987956776,17,0.06504132802352426,0.5586375818767119
720,Energy,UK,,37748.770237560966,51482.57235146699,186,255075.38029354997,14,0.1256078438803469,0.398569662577301
721,Tech,Germany,69835.71851549082,66693.54688721318,73449.88920500343,46,255752.81464686943,16,0.16143699934707317,0.5027493419142756
722,Health,UK,,,43931.03954885676,108,355669.10712750285,14,0.08339692388449947,0.4744773297348606
723,Retail,India,30512.97521287938,76365.49893449227,37293.10895532079,107,393875.38213059556,16,0.2680454434419345,0.5037227645354514
724,Tech,Japan,86823.45187187749,,67779.96082955119,136,278196.42229105526,8,0.10538032609834908,0.5628440637967888
725,Energy,Germany,65214.21326791442,27965.77664127266,73551.04628636953,177,272752.1034472111,3,0.24648917516111338,0.4496459497631735
726,Energy,USA,54611.96799841601,94050.69926207753,50044.34806217417,89,340011.4426491107,19,0.13825361186774734,0.6139461397105423
727,Retail,USA,,35540.27832275269,62137.55642490028,135,191445.15442403397,1,0.04020671037430522,0.4059462824893718
728,Tech,Japan,71238.65466505353,79605.19861779414,66097.71098637057,159,317852.24437981576,2,0.0704169433983043,0.589653720407139
729,Finance,USA,45712.18446542342,61106.43067842195,41090.18920953939,25,344150.8777457723,15,0.1623255502251966,0.5053577382245465
730,Retail,India,40572.57550990736,147695.82569624623,44176.329975585584,37,354418.41667341033,10,0.22229430267908967,0.7145654706843872
731,Energy,UK,66033.8407044005,42869.69352281675,64770.49415785682,182,145059.7837998028,18,0.2738843992837754,0.3389586495309682
732,Health,Japan,36710.33533642748,39751.78092919702,70220.17134450212,55,239091.57841528475,14,0.15897531100153062,0.3774906860941826
733,Tech,Germany,73432.82912233131,48452.93708676326,56754.57032209226,245,229738.93977412267,17,0.06759293767537929,0.4574819351443463
734,Finance,UK,25558.064910052737,40867.57050361224,39442.22775797535,223,307990.95635273703,13,0.16949395563813216,0.42542661993742736
735,Health,USA,100165.3719581163,79218.50037874818,73844.73334039329,94,338459.5663814387,1,0.09223497286478927,0.6564753516368251
736,Tech,USA,75833.75136584847,18586.9246174089,43628.349226256425,291,419736.8325956785,5,0.17745341348361865,0.5864874362769087
737,Retail,Germany,68051.14726988299,26050.455913653637,45978.34662594258,241,260402.76157055417,13,0.08409678133161151,0.3897525631495471
738,Retail,India,97865.12086688574,25830.68091263862,54108.05401387546,94,260194.2001352629,14,0.003730083398113121,0.45004768085762237
739,Tech,Germany,137686.85544316834,86697.86654867459,68649.9250485773,74,391973.76151029975,3,0.24217989617339292,0.7498325927215876
740,Finance,Japan,99427.60123394549,136812.68733528693,60247.711718626684,143,323726.1550824244,15,0.13415082880583168,0.7224838817212969
741,Tech,Germany,23850.55781074491,46042.97455824602,54978.38600434292,160,401412.1208950379,19,0.1534762233671607,0.4974773571786817
742,Health,USA,31577.85985873585,44298.538569444005,55559.462361417274,124,323098.2402407869,17,0.2197690961967665,0.45995885124512265
743,Health,India,43808.83161796039,51125.122931376325,50522.17602372159,73,207430.67050293833,3,0.28151926965320184,0.39676619631937926
744,Retail,India,60660.34842372081,98432.5658025085,56697.67417422208,167,193349.73161777545,16,0.20040564565042698,0.49748209414093625
745,Tech,Germany,77561.73743155549,28101.777779237575,19645.279067668365,86,175879.0200752857,14,,0.3662039878313215
746,Retail,Japan,41652.975825051704,56557.96891429215,46440.71049116242,155,352964.14678067784,12,0.1824011013279268,0.5034893163008317
747,Finance,USA,65734.77617979453,88002.3306588651,52895.863219001374,234,395087.74584696064,12,,0.6687674790539447
748,Health,UK,41040.24845603745,66214.61592781614,36187.830996565914,112,447948.9713109105,11,0.15252800649427475,0.6356165583202767
749,Energy,India,44101.14824969528,54926.37713566519,54635.87981373872,97,367448.4265858592,17,0.16014045465014287,0.5403394979867301
750,Energy,Germany,29633.757648425842,89377.80423323484,47546.34534816654,177,393027.0862027989,8,0.09493623202378065,0.5646403821440285
751,Tech,Japan,37736.511400999516,9682.356824106435,71065.70837978588,179,253598.69338770522,17,,0.3236042268591869
752,Tech,Japan,30459.636636989362,73623.91556803437,68876.23670257827,144,207486.73466049146,11,0.17569712967527512,0.4129199930154036
753,Energy,USA,36756.243211233996,33108.80672327165,44410.333170582046,59,368006.34659340425,2,0.18619118283028852,0.44694316497967296
754,Tech,India,101399.24235873099,16344.067425491487,48189.947461199656,143,333414.4601791521,10,0.18061266477005203,0.5031002406269797
755,Health,USA,37246.02682057778,66617.43171308943,49112.62921269929,146,308595.5499472714,10,0.05626823473479381,0.4864247794655475
756,Finance,UK,,111769.62665731768,44580.08628608453,254,330989.71845063916,11,0.23604812598197597,0.894936860857663
757,Finance,UK,76623.48875550108,45140.30879710909,52340.29980833752,118,325854.83859665645,6,0.23023968592176708,0.5059339128112224
758,Retail,UK,65671.35167735159,86831.49915608161,40900.61517334892,296,402705.34878828493,4,0.14326961142468478,0.6676003626242925
759,Health,Japan,38980.66800005258,128974.10861562678,36432.61598074969,30,403598.84678535647,12,0.1818856086573804,0.6701509359362299
760,Tech,India,84978.61704976625,,57472.53468680322,99,343537.62818722776,11,,0.6517387669965494
761,Tech,USA,44899.46179369517,131134.4901119705,57554.35501066173,121,367664.22980503424,13,0.20263703639680264,0.6661623106038713
762,Retail,USA,63640.47252054199,76517.63335632524,40348.210884080094,86,341125.00419398205,5,0.09300097077066412,0.5723534165819453
763,Retail,UK,215354.81929666316,51290.466892822515,60744.26516915119,186,263106.4214372305,6,0.24397224167036474,0.6377680518523722
764,Tech,India,57066.35828585328,18747.590432274308,42421.06725001602,157,360525.1739930512,1,0.19915453282725698,0.4707008087959883
765,Tech,India,106365.5114825016,42292.39269444567,53037.982856455776,110,188440.39449125907,6,0.20078036540982236,0.47907221884056606
766,Health,Germany,42125.63692564836,29556.295410792347,59844.128151349476,255,384311.3241836707,18,0.1426462986501928,0.4927754969165409
767,Retail,India,58835.79779938912,180333.93949567043,49596.64922355545,126,204438.1648187172,9,0.051116704654711465,0.6582587090092951
768,Health,India,,44111.17861031541,55456.89094569361,101,322864.26294357865,15,0.21187542900845388,0.5925202432404647
769,Tech,USA,43761.79568513055,52781.86179526237,43802.84427334914,37,232387.68332590727,8,0.05343070655682146,0.3708561190639661
770,Energy,India,148186.11240700653,68247.16854212078,47642.40099886283,34,344271.1186459541,19,0.2127180862157182,0.6513299281172084
771,Energy,India,85295.4139046402,50320.1799672431,47529.686829435916,67,297285.98192576726,16,0.09595109482174435,0.5137954688319227
772,Tech,USA,45196.12409590001,135541.1582712829,41041.05984151713,143,172419.52334693342,6,0.03890659421785771,0.5689503217329879
773,Retail,India,82141.92883554003,33739.022460396394,47878.71004261061,258,333655.9704814783,6,0.15006997925994714,0.4532742467466574
774,Energy,USA,97370.3691148453,55092.25778186263,31416.580413635038,47,253766.33785338316,3,0.2327960385376885,0.523257497303401
775,Retail,Germany,81707.81908542142,31398.570600439336,44106.155034294745,84,370491.7376650695,10,0.08240773761069192,0.5181979517133476
776,Energy,Japan,27306.707311292517,22203.08435828288,46581.49407956395,151,300106.05509875255,1,0.26193242370763786,0.36874117458193967
777,Retail,USA,41623.967080316776,33959.99677487147,46925.84297005544,177,331633.6788310431,14,0.19597183806814722,0.42690890950417226
778,Energy,USA,52904.34138372268,47943.47164243265,47102.03064955065,268,223394.48359878303,4,0.16097316656561134,0.3766102664097376
779,Retail,India,,37889.09676155155,49258.82960167845,234,252853.42148581106,12,0.11950630206326211,0.4171038433498712
780,Health,USA,81661.34608651306,,55753.29821703277,161,263308.90911191324,6,0.12438718537436326,0.4531067410309115
781,Retail,UK,65437.482518618584,21082.73044032329,60494.20488959027,28,368536.19841940445,11,0.1801117060125623,0.49851744456848385
782,Health,UK,30709.51500725128,46636.40118183431,42202.817277820795,155,434190.16702443914,12,0.20922286009633428,0.502984334371933
783,Health,Germany,72409.94461506873,19874.003016676495,35561.589735330264,250,235586.2598605699,10,0.10845526476435381,0.4043113775139737
784,Tech,USA,81250.55026341998,77345.18296313946,37495.467053082764,246,386147.8515726144,18,0.09354406709006623,0.6533206236646041
785,Health,India,79212.96183665829,51506.528816911436,44153.56494566087,44,126425.80658194382,7,0.1350321227104693,0.38146301938299476
786,Finance,India,102784.55348417546,20444.49843964569,,199,204464.84791261685,7,0.24755400731001412,0.4002184730942788
787,Health,Japan,90849.63691417032,40719.99603166025,40760.047205630515,10,223297.72350505803,11,0.06481781617644726,0.4525212435824013
788,Retail,Germany,75326.70806011936,31216.627253824525,34446.60002900127,162,191799.30484474223,4,0.22997343513199403,0.3756537793374154
789,Health,India,57810.00544536437,59367.64774704527,44526.55007030974,135,173312.9288169936,1,0.15295958821151928,0.41347097331543203
790,Retail,Japan,26095.53571404625,109564.6722022124,52177.11944136766,235,333039.9129710238,13,0.03430825997889696,0.5673736923937776
791,Retail,India,74221.49740002042,15913.077241927183,57140.353590026774,230,282874.5841817711,18,0.11768573189040224,0.4216185565308353
792,Finance,Japan,66426.00122848473,52523.483193146465,43310.923362700145,220,330352.43180840876,9,0.1926767651058191,0.4842014735763242
793,Health,UK,68582.27638496894,44530.08569113271,45044.02613427879,34,355237.81488972105,9,0.2761269761528533,0.5322298336553001
794,Health,UK,31622.54871665379,73335.79071612429,38879.62029383227,25,321249.3594538027,9,0.05708390936329025,0.48611380305217666
795,Energy,India,34873.12414764392,55710.16902037155,49622.729955502684,191,352621.0540920299,10,0.0,0.5060761918830443
796,Energy,Germany,101374.4561497996,31220.13133929734,39818.85638971023,138,294437.4171006185,2,0.05833130291794443,0.5158203784887455
797,Tech,USA,58701.60941495976,40480.175466554196,,51,205040.5289355404,6,0.22912908555065542,0.37084572936208726
798,Retail,Germany,84183.17418137516,30405.67312439915,28569.602096790666,245,384625.1344656637,15,0.02443808050521057,0.5454099811427464
799,Finance,Germany,60727.94123771036,93489.48818794636,45684.44393057045,43,252871.02937750984,3,0.2548077723615571,0.5338576099615313
800,Energy,USA,60771.613137874505,49651.65435214808,53613.28807030091,54,225152.2960990059,11,0.23503662634333444,0.42794383992897905
801,Health,UK,95716.11011067705,153386.2319763949,52206.014195870055,143,285766.5699356481,6,0.16337253694439305,0.7447570415802022
802,Tech,UK,46257.4418976302,47268.69479518471,82316.40396776596,30,226975.12645627896,3,0.10615442827570803,0.40868387712910714
803,Finance,USA,62821.98610943238,32046.90660332587,54197.60029481489,131,266605.5694408454,11,0.1538682438072,0.41401344177851396
804,Health,Japan,47517.92824971523,19767.04358332542,37951.34483789588,79,327524.3137250773,15,0.19277611464980712,0.45479686910436756
805,Health,Germany,48182.53482201778,16615.91407374329,48854.42903493113,57,327867.33913969016,13,0.1820933525307709,0.4328392512146814
806,Retail,India,,18949.22730460619,,48,228173.59468594965,10,,0.37548774869450946
807,Retail,UK,66907.53602038552,57542.32198731759,49032.80300843887,296,260983.57016410044,6,0.13179282851214522,0.48116693860393217
808,Energy,India,47128.14637822775,66518.4754210518,40003.32731599089,19,385946.6403816195,15,0.05894099184639014,0.5706025918203117
809,Energy,USA,112182.02595818084,18982.742933768153,60984.68330672194,39,339712.00941871526,18,0.046590350500751235,0.5256643113116889
810,Health,India,38280.5169107081,83869.97722654819,43405.51670485358,253,466005.2031478833,18,0.03258961123585945,0.6390894027687113
811,Health,India,,36686.472486279024,48598.809010457044,283,394410.25389932224,7,0.1637395245774924,0.5402076469636493
812,Energy,Germany,48056.58601443555,53534.190696052574,42373.30590314716,97,391543.44548479514,15,0.133594190949428,0.5476798292932229
813,Energy,USA,123437.34053110886,128969.64904664531,70866.21622223998,253,188970.51596353584,18,0.152285822202599,0.6416404447505147
814,Health,India,66057.27107225246,83960.65619906002,46145.08680658506,24,361108.8281306738,18,0.11240583214356718,0.5854417817936096
815,Finance,UK,100300.12996724862,41726.0791362164,71990.68452175042,13,295751.45586424717,9,0.07228831988941259,0.5516058286688659
816,Health,USA,28487.475498697317,28718.15168590445,59769.8211454192,200,255921.45571694005,2,0.19300351192392168,0.3571571898860583
817,Finance,UK,68427.16219749839,13479.304109405826,55784.80072802463,177,313441.22724260227,8,0.0,0.40581788176477
818,Finance,Japan,93415.76478405503,31840.935106651235,54424.79776781024,18,375616.9227689187,2,0.09388831025723846,0.5559275049210104
819,Health,India,,43188.168383272634,54725.567578595015,118,340066.52728033694,11,0.2050543111977874,0.4979944381370921
820,Tech,USA,102001.23372462043,27110.93100636732,26867.929047852682,146,229722.0958926352,7,0.08694131013078742,0.43616246131087044
821,Energy,UK,46228.685143538154,45308.31368758114,46653.39927019092,163,359396.7130874096,6,0.17741727938589477,0.5090022215998246
822,Retail,India,121136.55235109925,51334.130907973005,60141.89565421186,218,248992.99663392288,10,0.09398186331244746,0.5295766972211285
823,Health,Germany,188989.93937589988,42833.95511790028,49413.233798310735,281,317334.6495171429,5,0.11809085883187989,0.6669105578717549
824,Finance,UK,49940.15760821223,33189.81900851678,33137.7218383571,152,275731.99460182927,11,0.19024443610633587,0.43912356484959253
825,Health,UK,47918.10750934352,54241.02409155455,49371.14659307036,108,282490.69986114994,1,0.0605506178055807,0.4215604298308047
826,Energy,Japan,123833.38089611716,63905.73524249105,70449.2661950659,78,361299.43800324074,2,0.20216948310534422,0.6515734460738649
827,Finance,Germany,131898.2502473034,25482.839747485225,64962.700586416635,256,216784.50241472817,1,0.15321443447134364,0.4908176940108843
828,Retail,Japan,46100.08101799186,114297.43720154511,49255.95188760762,270,455615.60594215465,19,0.23795072071653212,0.724776129661651
829,Retail,Germany,48528.50282662758,46205.176702456774,61417.39132469704,285,154313.1144564403,2,0.16457049801527177,0.35905457107553945
830,Retail,UK,52005.652603529226,49578.36230929987,45601.91575558338,88,252186.58533961143,4,0.07513593656644565,0.46934590939326276
831,Tech,Japan,30570.010075811933,74976.3983220355,29553.540958079375,155,329616.95119533926,12,0.2709596095358865,0.5434804075919001
832,Finance,India,37823.05161261638,56383.378057589696,38906.40814244535,120,346745.1333148248,18,0.08098399386384895,0.4737867459083063
833,Finance,Germany,36240.39344050156,86845.15465890999,68754.66522209838,267,291961.94235426356,1,0.13409907411062402,0.47940638503983324
834,Tech,UK,40786.28767265201,58236.90266079552,46712.083018048346,102,295408.7437598766,1,0.21701862488732412,0.47051727997244064
835,Finance,USA,58844.7298429219,33946.3825564078,47079.39224749978,22,332844.0068262093,14,0.018405055772145296,0.44535271170701346
836,Tech,Germany,67312.91278638876,,46401.94164470143,269,281514.44180338556,4,0.2507768286079711,0.45944102063399384
837,Health,Germany,129994.86730733927,24680.389887558384,72849.63907487609,118,411454.5006347925,5,0.06943809953715803,0.6298415384011914
838,Energy,India,36345.40189475992,52320.096129446836,69511.50698434476,198,367147.9291385282,11,0.11815004061136994,0.5142175449215608
839,Retail,Germany,97944.98272453983,48053.103708110306,76625.3628013776,104,369825.94808045076,13,0.1702200532938373,0.6231072528783712
840,Tech,Germany,53798.753561909485,43266.32447422293,48091.457475199386,114,222707.46213036665,16,0.14708059007402194,0.4107653703954119
841,Tech,India,58411.50455230119,45382.30240375704,53547.49386496514,17,293648.92604754376,13,0.20524232409153176,0.5016922041933938
842,Tech,India,83902.42085431468,15849.457834599318,31800.289406950506,76,275962.7241023437,2,0.037943470032026444,0.4354338099392652
843,Health,Japan,34154.13664262881,35269.18993236304,67723.21311341929,200,219551.88994484273,16,0.20092159476409022,0.3246856920109563
844,Tech,UK,72490.07051809627,51829.09451194222,35986.64538478478,265,328813.13471566135,6,0.2065069671441471,0.5418875436969903
845,Energy,UK,65070.469261642655,53955.44191487444,52601.30676515155,18,256988.33937761467,14,0.2220458080472125,0.487793521214701
846,Energy,Japan,76590.29357772501,26460.14494233616,36832.36966840587,126,352432.30638801894,1,0.03872374596235126,0.5075732633199064
847,Retail,UK,69188.11110149429,104759.7282421404,,276,214384.67496845347,17,0.04717453363196843,0.5638203724183998
848,Health,Germany,204362.38009478903,29152.474919439068,39952.8508274036,108,437523.2490273457,11,0.12603370452390417,0.7624021049422146
849,Energy,Japan,43526.70809544727,87699.74934987904,42705.49687189019,173,228293.38731263505,19,0.054742195308810915,0.4842422530353435
850,Finance,Japan,45912.9055180321,63342.80583604894,43530.52756221226,150,317544.1869760349,3,0.023722247040984717,0.4961036779031366
851,Finance,UK,43845.60377498132,33265.0845570008,43420.774460899076,277,363348.7448310454,11,0.1230175159945184,0.520558442469252
852,Finance,USA,45354.353123067005,,60000.00694136368,46,254348.765583991,5,0.16638639530204352,0.6227917140153212
853,Tech,UK,,23952.258546150508,36741.64648324976,83,368197.491474636,17,0.34592856712062614,0.4354299898402852
854,Tech,USA,108500.30527506645,85092.35747854011,52646.4971241664,82,201665.31217596668,7,0.1884072607831983,0.5813193719799457
855,Finance,Japan,121814.18927640226,89352.93700405415,64615.5098276667,208,416169.4159346048,10,0.2726588999929873,0.7296990955032479
856,Retail,USA,45009.40978046098,32781.77089739149,43841.64362583925,139,301131.9411972607,11,0.1469094239538496,0.4242571286146138
857,Retail,Germany,39490.768449988995,113037.98368735136,41384.97331102878,255,252287.08736248963,3,0.18916961950071054,0.5465078058561912
858,Tech,India,75788.94966300849,42191.41702229352,47233.70449783699,69,276065.4582058052,10,0.13977036131270576,0.479918464600617
859,Finance,USA,45428.20641839488,58291.768925975986,64156.70250032852,288,364713.54155141755,10,0.33781862517018224,0.5361711251904463
860,Retail,India,82163.45607354809,57307.86213141444,52329.29157144029,112,253243.57665196495,14,0.10200863955296594,0.4677948595879339
861,Tech,Germany,66267.94071450163,45225.42714554727,43625.42846470882,160,240051.3848461778,12,0.11150179899067664,0.4416345659430314
862,Finance,India,28060.774153667735,79736.67833685795,55806.51981425648,166,282277.07219330093,15,0.20575784813593428,0.4993990944015723
863,Health,Germany,129800.32676060623,78912.36661079826,36772.49420196292,215,205843.03097840256,10,0.1645231032547528,0.5886369287451111
864,Finance,India,146963.39726343696,17169.345185869537,58176.31412531537,188,445643.5126353452,10,0.12030865975660188,0.63526234450613
865,Finance,India,44073.133352727134,,54903.28769242121,206,254688.43270282215,19,0.21722640041167096,0.5211801123811547
866,Energy,UK,49323.16954085446,18078.972601234473,46306.29834633339,232,366529.34289443225,1,0.14711969846882142,0.4324757409052788
867,Energy,USA,69073.93249355428,91083.11521035379,39936.970418633224,98,316757.6066918218,10,0.1466262290786828,0.5959794743545054
868,Health,India,70772.68463469807,96377.02112357265,39359.82893259851,296,221237.27596144256,2,0.16614076152702237,0.49486993431939524
869,Health,Japan,83222.42621455951,25474.166567927856,56417.80803615092,285,299523.62326298165,17,0.028611551734136292,0.44294601562245095
870,Finance,UK,163587.3323260783,38311.73125010907,64747.76602986874,245,362720.22234485985,7,0.03847222057473945,0.6488779390721988
871,Retail,USA,54804.43422915603,25249.893046401077,42352.30703565446,192,284939.09319309547,7,0.22608269288107657,0.37472190974639813
872,Health,UK,40169.021887570365,43090.04960596376,55500.64044261781,218,395449.03566808224,9,0.10261268303577467,0.512236878500567
873,Finance,USA,30041.66066054488,40748.708686357,24955.675776775177,139,381721.2314225491,2,0.14069340562532132,0.4398069887214087
874,Tech,Germany,41545.10485680243,78260.34619148265,42984.587232113605,162,373513.18837266637,14,0.26287070452860484,0.5773557957571727
875,Energy,India,58890.58522961377,107601.00294017946,49627.29280554918,22,263227.45821816026,17,0.14384927808492906,0.5561794175259303
876,Retail,Japan,146866.44740615052,113256.48296987555,39083.798996218,131,213612.60417748103,1,0.13529378301249873,0.6552230562462329
877,Finance,UK,46221.22330491504,34985.85738345851,38761.92350252485,229,250912.99157097645,9,0.21272543126467025,0.3808189705496856
878,Tech,UK,66962.89746581907,43237.64798093682,41986.64532237336,115,315699.27525333763,19,0.10812145584129981,0.4882713405173647
879,Energy,UK,59384.50139110076,17853.18289339714,53506.31273991648,79,343662.93708258844,4,0.23420504604974277,0.4615707911943785
880,Tech,UK,108466.49871973012,30226.610570527122,47752.0517791235,204,126274.28761916418,8,0.2112890543605536,0.4005143447879231
881,Finance,India,211814.50896369648,87457.73961602617,23141.225200100336,195,299350.94387106,13,0.27812332367158354,0.8023961140787441
882,Health,USA,45915.84821822988,129230.08433677934,24551.598168379205,108,312647.1380258548,4,0.10167598697059604,0.6720854178771196
883,Energy,India,46876.89920104405,23374.25955519455,42717.617865713895,91,277796.4594947559,9,0.24568822523416894,0.4028069796953089
884,Tech,Germany,100919.70085131472,34355.63890735618,55492.239032642625,84,403301.9071212703,9,0.18878644749027484,0.5955386568361793
885,Health,India,84199.6248547023,48250.26243523872,17029.941887297187,201,333742.4059400697,18,0.05722435314274846,0.5306532505179541
886,Retail,India,,57994.10783357622,44003.23788618043,223,404815.35264647176,12,0.0,0.7074839895675722
887,Finance,Germany,80174.76493539244,30158.976565666362,43685.025721790946,153,282723.1583719814,10,0.09413811825332692,0.46753938776332493
888,Finance,India,50028.79179630379,63223.83383449962,66660.05333850137,225,374998.199400554,11,0.1704643465142027,0.531500532048334
889,Energy,USA,80444.87251577369,36890.02217704734,45379.738259445636,24,430805.3115622016,7,0.18061435528254652,0.5936711251613552
890,Tech,Japan,104229.63681725206,48597.561681772815,54595.86781689114,226,404935.47594181285,9,0.14586432543004546,0.6271106614267963
891,Retail,Germany,90241.17528139298,68034.52315641599,51695.08568104956,44,212628.67252570135,6,0.1464909443853877,0.4769718061254368
892,Energy,UK,77160.04232489374,49210.06043122312,24433.202242313593,192,279705.9137966095,19,0.14118045499298668,0.4669011095277508
893,Energy,USA,102062.16269233906,37728.402271170744,59218.48659958085,279,272386.82356401626,16,0.22218519936168502,0.5469538574666999
894,Tech,Japan,107435.69862102848,45900.62982557136,52584.75806547546,109,339140.3628061062,15,0.04945972112018496,0.5463356745032045
895,Retail,USA,119500.93750090228,46489.52161069928,56099.22367609508,16,354908.28440116264,7,0.16878029002739947,0.6048019057067497
896,Tech,USA,82814.20998250369,39261.25297306683,97114.85247723592,39,232888.58607794112,16,0.09240741068958708,0.4635063659453862
897,Finance,UK,55074.43758639107,41970.50389787103,24990.644726016937,153,305427.081113355,5,0.08654212544597958,0.4714754663645782
898,Health,Japan,64431.4304317189,127923.57602735919,70696.35979713331,120,138405.8134275091,16,0.23233613947347853,0.5037482373251908
899,Finance,USA,109453.43462807137,68634.5731656833,46550.629767195736,241,415355.6004641512,1,0.081171584615604,0.6598908359338878
900,Finance,UK,39796.41709598842,41056.80231463107,53447.94685283611,188,259010.06074586452,19,0.14023372362700967,0.4016120077351269
901,Energy,Germany,71993.89872208021,74471.56418443737,49453.853056385095,81,304469.11518755974,5,0.2870948881315296,0.4977189636193452
902,Finance,UK,49184.34170692849,40123.13205275819,44909.16399922348,219,275228.0228809551,7,0.20866538776571722,0.42760253617859056
903,Retail,India,60740.89123652073,,43162.0048611349,229,391682.2060010732,19,0.11815207809277352,0.6533516637380776
904,Finance,UK,113462.30330938289,61192.830645253045,53954.10482687611,89,72999.48468820969,5,0.12393388591158833,0.42238114257568016
905,Retail,UK,65877.32201387732,45964.22767036509,,92,298671.1726139273,17,0.06409579709391948,0.45681458159099936
906,Tech,UK,61280.580303733106,64127.60179724581,59006.950010261186,51,291534.49940018414,8,0.24104516695862366,0.4969342455733173
